0.007812,0.007692,0.036147,0.000000,0.000000,0.000000,0.000000,0.000000
0.033229,0.027674,0.007043,0.006945,0.013158,0.000000,0.000000,0.000000
0.014285,0.006494,0.018439,0.005682,0.000000,0.000000,0.000000,0.000000
0.038781,0.006250,0.011494,0.011905,0.006173,0.000000,0.000000,0.000000
0.014426,0.013271,0.025859,0.006945,0.007043,0.000000,0.000000,0.000000
0.048250,0.050414,0.030648,0.000000,0.000000,0.012821,0.000000,0.000000
0.023516,0.024641,0.019048,0.000000,0.006329,0.007463,0.006173,0.000000
0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
