0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.090000,0.096000,0.096000,0.075000,0.095000,0.120000,0.169000,0.000000
0.118000,0.093000,0.091000,0.080000,0.095000,0.134000,0.151000,0.000000
0.104000,0.088000,0.096000,0.087000,0.123000,0.181000,0.209000,0.000000
0.101000,0.113000,0.101000,0.094000,0.118000,0.201000,0.272000,0.000000
0.116000,0.116000,0.130000,0.154000,0.297000,0.300000,0.999000,0.000000
0.436000,0.168000,0.222000,0.412000,0.544000,0.999000,0.999000,0.000000
0.999000,0.999000,0.999000,0.000000,0.000000,0.000000,0.000000,0.000000
