0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.505834,0.473880,0.476407,0.604927,0.478027,0.380389,0.270006,0.000000
0.386664,0.492245,0.499648,0.568256,0.477520,0.340260,0.301467,0.000000
0.437470,0.518842,0.475276,0.523349,0.371248,0.251223,0.218166,0.000000
0.452579,0.402419,0.450911,0.483135,0.388014,0.227374,0.167331,0.000000
0.393649,0.392912,0.350407,0.296938,0.153509,0.152168,0.042834,0.000000
0.104616,0.271666,0.205797,0.110760,0.083866,0.044160,0.028382,0.000000
0.013072,0.040904,0.019048,0.000000,0.000000,0.000000,0.000000,0.000000
